"global_step","22231421_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step","22231421_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step__MIN","22231421_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step__MAX","22231421_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last","22231421_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last__MIN","22231421_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last__MAX","22231420_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step","22231420_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step__MIN","22231420_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step__MAX","22231420_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last","22231420_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last__MIN","22231420_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last__MAX","22231419_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step","22231419_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step__MIN","22231419_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step__MAX","22231419_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last","22231419_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last__MIN","22231419_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last__MAX","22231418_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step","22231418_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step__MIN","22231418_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step__MAX","22231418_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last","22231418_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last__MIN","22231418_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last__MAX","22231417_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step","22231417_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step__MIN","22231417_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step__MAX","22231417_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last","22231417_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last__MIN","22231417_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last__MAX","22231416_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step","22231416_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step__MIN","22231416_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step__MAX","22231416_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last","22231416_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last__MIN","22231416_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last__MAX","22231415_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step","22231415_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step__MIN","22231415_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step__MAX","22231415_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last","22231415_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last__MIN","22231415_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last__MAX","22231414_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step","22231414_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step__MIN","22231414_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step__MAX","22231414_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last","22231414_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last__MIN","22231414_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last__MAX","22231413_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step","22231413_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step__MIN","22231413_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step__MAX","22231413_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last","22231413_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last__MIN","22231413_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last__MAX","22231412_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step","22231412_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step__MIN","22231412_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step__MAX","22231412_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last","22231412_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last__MIN","22231412_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last__MAX"
"130048000","179","179","179","0.0537109375","0.0537109375","0.0537109375","179","179","179","0.0537109375","0.0537109375","0.0537109375","179","179","179","0.0595703125","0.0595703125","0.0595703125","179","179","179","0.0498046875","0.0498046875","0.0498046875","179","179","179","0.0537109375","0.0537109375","0.0537109375","179","179","179","0.056640625","0.056640625","0.056640625","179","179","179","0.04296875","0.04296875","0.04296875","179","179","179","0.046875","0.046875","0.046875","179","179","179","0.0537109375","0.0537109375","0.0537109375","179","179","179","0.048828125","0.048828125","0.048828125"
"131072000","181","181","181","0.0693359375","0.0693359375","0.0693359375","181","181","181","0.064453125","0.064453125","0.064453125","181","181","181","0.0693359375","0.0693359375","0.0693359375","181","181","181","0.078125","0.078125","0.078125","181","181","181","0.064453125","0.064453125","0.064453125","181","181","181","0.05078125","0.05078125","0.05078125","181","181","181","0.044921875","0.044921875","0.044921875","181","181","181","0.05859375","0.05859375","0.05859375","181","181","181","0.0458984375","0.0458984375","0.0458984375","181","181","181","0.0546875","0.0546875","0.0546875"
"132096000","182","182","182","0.0595703125","0.0595703125","0.0595703125","182","182","182","0.0703125","0.0703125","0.0703125","182","182","182","0.044921875","0.044921875","0.044921875","182","182","182","0.0419921875","0.0419921875","0.0419921875","182","182","182","0.0478515625","0.0478515625","0.0478515625","182","182","182","0.05078125","0.05078125","0.05078125","182","182","182","0.0478515625","0.0478515625","0.0478515625","182","182","182","0.0439453125","0.0439453125","0.0439453125","182","182","182","0.044921875","0.044921875","0.044921875","182","182","182","0.044921875","0.044921875","0.044921875"
"133120000","183","183","183","0.0537109375","0.0537109375","0.0537109375","183","183","183","0.046875","0.046875","0.046875","183","183","183","0.046875","0.046875","0.046875","183","183","183","0.0546875","0.0546875","0.0546875","183","183","183","0.0380859375","0.0380859375","0.0380859375","183","183","183","0.0400390625","0.0400390625","0.0400390625","183","183","183","0.0498046875","0.0498046875","0.0498046875","183","183","183","0.0458984375","0.0458984375","0.0458984375","183","183","183","0.0439453125","0.0439453125","0.0439453125","183","183","183","0.0380859375","0.0380859375","0.0380859375"
"134144000","185","185","185","0.0400390625","0.0400390625","0.0400390625","185","185","185","0.0546875","0.0546875","0.0546875","185","185","185","0.0556640625","0.0556640625","0.0556640625","185","185","185","0.0615234375","0.0615234375","0.0615234375","185","185","185","0.05078125","0.05078125","0.05078125","185","185","185","0.0478515625","0.0478515625","0.0478515625","185","185","185","0.033203125","0.033203125","0.033203125","185","185","185","0.05078125","0.05078125","0.05078125","185","185","185","0.052734375","0.052734375","0.052734375","185","185","185","0.0390625","0.0390625","0.0390625"
"135168000","186","186","186","0.0595703125","0.0595703125","0.0595703125","186","186","186","0.0595703125","0.0595703125","0.0595703125","186","186","186","0.0625","0.0625","0.0625","186","186","186","0.0478515625","0.0478515625","0.0478515625","186","186","186","0.0380859375","0.0380859375","0.0380859375","186","186","186","0.044921875","0.044921875","0.044921875","186","186","186","0.041015625","0.041015625","0.041015625","186","186","186","0.05859375","0.05859375","0.05859375","186","186","186","0.052734375","0.052734375","0.052734375","186","186","186","0.048828125","0.048828125","0.048828125"
"136192000","188","188","188","0.0634765625","0.0634765625","0.0634765625","188","188","188","0.0546875","0.0546875","0.0546875","188","188","188","0.0625","0.0625","0.0625","188","188","188","0.05078125","0.05078125","0.05078125","188","188","188","0.05859375","0.05859375","0.05859375","188","188","188","0.0576171875","0.0576171875","0.0576171875","188","188","188","0.0546875","0.0546875","0.0546875","188","188","188","0.060546875","0.060546875","0.060546875","188","188","188","0.0537109375","0.0537109375","0.0537109375","188","188","188","0.0498046875","0.0498046875","0.0498046875"
"137216000","189","189","189","0.0537109375","0.0537109375","0.0537109375","189","189","189","0.0634765625","0.0634765625","0.0634765625","189","189","189","0.0693359375","0.0693359375","0.0693359375","189","189","189","0.0390625","0.0390625","0.0390625","189","189","189","0.0595703125","0.0595703125","0.0595703125","189","189","189","0.0537109375","0.0537109375","0.0537109375","189","189","189","0.041015625","0.041015625","0.041015625","189","189","189","0.0498046875","0.0498046875","0.0498046875","189","189","189","0.0478515625","0.0478515625","0.0478515625","189","189","189","0.0361328125","0.0361328125","0.0361328125"
"138240000","190","190","190","0.046875","0.046875","0.046875","190","190","190","0.0546875","0.0546875","0.0546875","190","190","190","0.0302734375","0.0302734375","0.0302734375","190","190","190","0.0419921875","0.0419921875","0.0419921875","190","190","190","0.0400390625","0.0400390625","0.0400390625","190","190","190","0.0439453125","0.0439453125","0.0439453125","190","190","190","0.03515625","0.03515625","0.03515625","190","190","190","0.0576171875","0.0576171875","0.0576171875","190","190","190","0.0498046875","0.0498046875","0.0498046875","190","190","190","0.0439453125","0.0439453125","0.0439453125"
"139264000","192","192","192","0.06640625","0.06640625","0.06640625","192","192","192","0.0703125","0.0703125","0.0703125","192","192","192","0.0439453125","0.0439453125","0.0439453125","192","192","192","0.0537109375","0.0537109375","0.0537109375","192","192","192","0.0556640625","0.0556640625","0.0556640625","192","192","192","0.0625","0.0625","0.0625","192","192","192","0.046875","0.046875","0.046875","192","192","192","0.0400390625","0.0400390625","0.0400390625","192","192","192","0.056640625","0.056640625","0.056640625","192","192","192","0.0400390625","0.0400390625","0.0400390625"
"140288000","193","193","193","0.04296875","0.04296875","0.04296875","193","193","193","0.046875","0.046875","0.046875","193","193","193","0.0556640625","0.0556640625","0.0556640625","193","193","193","0.0546875","0.0546875","0.0546875","193","193","193","0.044921875","0.044921875","0.044921875","193","193","193","0.05078125","0.05078125","0.05078125","193","193","193","0.0419921875","0.0419921875","0.0419921875","193","193","193","0.0439453125","0.0439453125","0.0439453125","193","193","193","0.044921875","0.044921875","0.044921875","193","193","193","0.0419921875","0.0419921875","0.0419921875"
"141312000","195","195","195","0.0478515625","0.0478515625","0.0478515625","195","195","195","0.056640625","0.056640625","0.056640625","195","195","195","0.048828125","0.048828125","0.048828125","195","195","195","0.0595703125","0.0595703125","0.0595703125","195","195","195","0.0400390625","0.0400390625","0.0400390625","195","195","195","0.056640625","0.056640625","0.056640625","195","195","195","0.052734375","0.052734375","0.052734375","195","195","195","0.060546875","0.060546875","0.060546875","195","195","195","0.048828125","0.048828125","0.048828125","195","195","195","0.04296875","0.04296875","0.04296875"
"142336000","196","196","196","0.048828125","0.048828125","0.048828125","196","196","196","0.0546875","0.0546875","0.0546875","196","196","196","0.0361328125","0.0361328125","0.0361328125","196","196","196","0.0458984375","0.0458984375","0.0458984375","196","196","196","0.0517578125","0.0517578125","0.0517578125","196","196","196","0.0439453125","0.0439453125","0.0439453125","196","196","196","0.0458984375","0.0458984375","0.0458984375","196","196","196","0.0439453125","0.0439453125","0.0439453125","196","196","196","0.0361328125","0.0361328125","0.0361328125","196","196","196","0.0498046875","0.0498046875","0.0498046875"
"143360000","197","197","197","0.048828125","0.048828125","0.048828125","197","197","197","0.0615234375","0.0615234375","0.0615234375","197","197","197","0.0537109375","0.0537109375","0.0537109375","197","197","197","0.052734375","0.052734375","0.052734375","197","197","197","0.0634765625","0.0634765625","0.0634765625","197","197","197","0.0458984375","0.0458984375","0.0458984375","197","197","197","0.0341796875","0.0341796875","0.0341796875","197","197","197","0.044921875","0.044921875","0.044921875","197","197","197","0.0400390625","0.0400390625","0.0400390625","197","197","197","0.05078125","0.05078125","0.05078125"
"144384000","202","202","202","0.046875","0.046875","0.046875","202","202","202","0.0478515625","0.0478515625","0.0478515625","202","202","202","0.04296875","0.04296875","0.04296875","202","202","202","0.0517578125","0.0517578125","0.0517578125","202","202","202","0.04296875","0.04296875","0.04296875","202","202","202","0.046875","0.046875","0.046875","202","202","202","0.0322265625","0.0322265625","0.0322265625","202","202","202","0.0458984375","0.0458984375","0.0458984375","202","202","202","0.056640625","0.056640625","0.056640625","202","202","202","0.0400390625","0.0400390625","0.0400390625"
"145408000","203","203","203","0.03515625","0.03515625","0.03515625","203","203","203","0.052734375","0.052734375","0.052734375","203","203","203","0.0546875","0.0546875","0.0546875","203","203","203","0.044921875","0.044921875","0.044921875","203","203","203","0.048828125","0.048828125","0.048828125","203","203","203","0.0625","0.0625","0.0625","203","203","203","0.0498046875","0.0498046875","0.0498046875","203","203","203","0.048828125","0.048828125","0.048828125","203","203","203","0.0380859375","0.0380859375","0.0380859375","203","203","203","0.0576171875","0.0576171875","0.0576171875"
"147456000","206","206","206","0.0400390625","0.0400390625","0.0400390625","206","206","206","0.048828125","0.048828125","0.048828125","206","206","206","0.056640625","0.056640625","0.056640625","206","206","206","0.0380859375","0.0380859375","0.0380859375","206","206","206","0.056640625","0.056640625","0.056640625","206","206","206","0.0478515625","0.0478515625","0.0478515625","206","206","206","0.03515625","0.03515625","0.03515625","206","206","206","0.046875","0.046875","0.046875","206","206","206","0.0361328125","0.0361328125","0.0361328125","206","206","206","0.0458984375","0.0458984375","0.0458984375"
"148480000","207","207","207","0.0478515625","0.0478515625","0.0478515625","207","207","207","0.060546875","0.060546875","0.060546875","207","207","207","0.05078125","0.05078125","0.05078125","207","207","207","0.048828125","0.048828125","0.048828125","207","207","207","0.044921875","0.044921875","0.044921875","207","207","207","0.0361328125","0.0361328125","0.0361328125","207","207","207","0.0517578125","0.0517578125","0.0517578125","207","207","207","0.056640625","0.056640625","0.056640625","207","207","207","0.0390625","0.0390625","0.0390625","207","207","207","0.0439453125","0.0439453125","0.0439453125"
"149504000","209","209","209","0.044921875","0.044921875","0.044921875","209","209","209","0.0458984375","0.0458984375","0.0458984375","209","209","209","0.056640625","0.056640625","0.056640625","209","209","209","0.052734375","0.052734375","0.052734375","209","209","209","0.041015625","0.041015625","0.041015625","209","209","209","0.0498046875","0.0498046875","0.0498046875","209","209","209","0.044921875","0.044921875","0.044921875","209","209","209","0.044921875","0.044921875","0.044921875","209","209","209","0.0478515625","0.0478515625","0.0478515625","209","209","209","0.0478515625","0.0478515625","0.0478515625"
"150528000","210","210","210","0.044921875","0.044921875","0.044921875","210","210","210","0.046875","0.046875","0.046875","210","210","210","0.0517578125","0.0517578125","0.0517578125","210","210","210","0.0400390625","0.0400390625","0.0400390625","210","210","210","0.048828125","0.048828125","0.048828125","210","210","210","0.0546875","0.0546875","0.0546875","210","210","210","0.04296875","0.04296875","0.04296875","210","210","210","0.0361328125","0.0361328125","0.0361328125","210","210","210","0.041015625","0.041015625","0.041015625","210","210","210","0.0498046875","0.0498046875","0.0498046875"
"152576000","213","213","213","0.0380859375","0.0380859375","0.0380859375","213","213","213","0.0556640625","0.0556640625","0.0556640625","213","213","213","0.0458984375","0.0458984375","0.0458984375","213","213","213","0.041015625","0.041015625","0.041015625","213","213","213","0.0458984375","0.0458984375","0.0458984375","213","213","213","0.037109375","0.037109375","0.037109375","213","213","213","0.056640625","0.056640625","0.056640625","213","213","213","0.0390625","0.0390625","0.0390625","213","213","213","0.041015625","0.041015625","0.041015625","213","213","213","0.0517578125","0.0517578125","0.0517578125"
"153600000","214","214","214","0.0478515625","0.0478515625","0.0478515625","214","214","214","0.0458984375","0.0458984375","0.0458984375","214","214","214","0.0400390625","0.0400390625","0.0400390625","214","214","214","0.0478515625","0.0478515625","0.0478515625","214","214","214","0.0380859375","0.0380859375","0.0380859375","214","214","214","0.046875","0.046875","0.046875","214","214","214","0.0361328125","0.0361328125","0.0361328125","214","214","214","0.046875","0.046875","0.046875","214","214","214","0.0400390625","0.0400390625","0.0400390625","214","214","214","0.0283203125","0.0283203125","0.0283203125"
"154624000","216","216","216","0.0419921875","0.0419921875","0.0419921875","216","216","216","0.0576171875","0.0576171875","0.0576171875","216","216","216","0.04296875","0.04296875","0.04296875","216","216","216","0.0458984375","0.0458984375","0.0458984375","216","216","216","0.0400390625","0.0400390625","0.0400390625","216","216","216","0.05078125","0.05078125","0.05078125","216","216","216","0.0400390625","0.0400390625","0.0400390625","216","216","216","0.0595703125","0.0595703125","0.0595703125","216","216","216","0.033203125","0.033203125","0.033203125","216","216","216","0.0380859375","0.0380859375","0.0380859375"
"155648000","217","217","217","0.0400390625","0.0400390625","0.0400390625","217","217","217","0.048828125","0.048828125","0.048828125","217","217","217","0.060546875","0.060546875","0.060546875","217","217","217","0.037109375","0.037109375","0.037109375","217","217","217","0.0400390625","0.0400390625","0.0400390625","217","217","217","0.0478515625","0.0478515625","0.0478515625","217","217","217","0.0400390625","0.0400390625","0.0400390625","217","217","217","0.05859375","0.05859375","0.05859375","217","217","217","0.0439453125","0.0439453125","0.0439453125","217","217","217","0.041015625","0.041015625","0.041015625"
"156672000","221","221","221","0.0478515625","0.0478515625","0.0478515625","221","221","221","0.0458984375","0.0458984375","0.0458984375","221","221","221","0.0546875","0.0546875","0.0546875","221","221","221","0.0439453125","0.0439453125","0.0439453125","221","221","221","0.044921875","0.044921875","0.044921875","221","221","221","0.0595703125","0.0595703125","0.0595703125","221","221","221","0.0390625","0.0390625","0.0390625","221","221","221","0.0439453125","0.0439453125","0.0439453125","221","221","221","0.044921875","0.044921875","0.044921875","221","221","221","0.0380859375","0.0380859375","0.0380859375"
"157696000","222","222","222","0.0380859375","0.0380859375","0.0380859375","222","222","222","0.05859375","0.05859375","0.05859375","222","222","222","0.041015625","0.041015625","0.041015625","222","222","222","0.05078125","0.05078125","0.05078125","222","222","222","0.0380859375","0.0380859375","0.0380859375","222","222","222","0.046875","0.046875","0.046875","222","222","222","0.033203125","0.033203125","0.033203125","222","222","222","0.046875","0.046875","0.046875","222","222","222","0.044921875","0.044921875","0.044921875","222","222","222","0.0400390625","0.0400390625","0.0400390625"
"158720000","223","223","223","0.0419921875","0.0419921875","0.0419921875","223","223","223","0.0546875","0.0546875","0.0546875","223","223","223","0.0576171875","0.0576171875","0.0576171875","223","223","223","0.04296875","0.04296875","0.04296875","223","223","223","0.0546875","0.0546875","0.0546875","223","223","223","0.041015625","0.041015625","0.041015625","223","223","223","0.037109375","0.037109375","0.037109375","223","223","223","0.04296875","0.04296875","0.04296875","223","223","223","0.0390625","0.0390625","0.0390625","223","223","223","0.044921875","0.044921875","0.044921875"
"159744000","225","225","225","0.0537109375","0.0537109375","0.0537109375","225","225","225","0.0634765625","0.0634765625","0.0634765625","225","225","225","0.0556640625","0.0556640625","0.0556640625","225","225","225","0.0517578125","0.0517578125","0.0517578125","225","225","225","0.068359375","0.068359375","0.068359375","225","225","225","0.048828125","0.048828125","0.048828125","225","225","225","0.048828125","0.048828125","0.048828125","225","225","225","0.068359375","0.068359375","0.068359375","225","225","225","0.052734375","0.052734375","0.052734375","225","225","225","0.0595703125","0.0595703125","0.0595703125"
"160768000","226","226","226","0.05078125","0.05078125","0.05078125","226","226","226","0.0517578125","0.0517578125","0.0517578125","226","226","226","0.0419921875","0.0419921875","0.0419921875","226","226","226","0.044921875","0.044921875","0.044921875","226","226","226","0.044921875","0.044921875","0.044921875","226","226","226","0.0390625","0.0390625","0.0390625","226","226","226","0.03125","0.03125","0.03125","226","226","226","0.046875","0.046875","0.046875","226","226","226","0.0498046875","0.0498046875","0.0498046875","226","226","226","0.0390625","0.0390625","0.0390625"
"161792000","227","227","227","0.046875","0.046875","0.046875","227","227","227","0.0654296875","0.0654296875","0.0654296875","227","227","227","0.04296875","0.04296875","0.04296875","227","227","227","0.0400390625","0.0400390625","0.0400390625","227","227","227","0.0302734375","0.0302734375","0.0302734375","227","227","227","0.044921875","0.044921875","0.044921875","227","227","227","0.03125","0.03125","0.03125","227","227","227","0.0439453125","0.0439453125","0.0439453125","227","227","227","0.04296875","0.04296875","0.04296875","227","227","227","0.0478515625","0.0478515625","0.0478515625"
"162816000","229","229","229","0.0361328125","0.0361328125","0.0361328125","229","229","229","0.046875","0.046875","0.046875","229","229","229","0.0400390625","0.0400390625","0.0400390625","229","229","229","0.05859375","0.05859375","0.05859375","229","229","229","0.04296875","0.04296875","0.04296875","229","229","229","0.0390625","0.0390625","0.0390625","229","229","229","0.048828125","0.048828125","0.048828125","229","229","229","0.037109375","0.037109375","0.037109375","229","229","229","0.041015625","0.041015625","0.041015625","229","229","229","0.0546875","0.0546875","0.0546875"
