"global_step","20681888_hlg_1cubes_b8192_mb2048_lr1e-4 - _step","20681888_hlg_1cubes_b8192_mb2048_lr1e-4 - _step__MIN","20681888_hlg_1cubes_b8192_mb2048_lr1e-4 - _step__MAX","20681888_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last","20681888_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last__MIN","20681888_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last__MAX","20681887_hlg_1cubes_b8192_mb2048_lr1e-4 - _step","20681887_hlg_1cubes_b8192_mb2048_lr1e-4 - _step__MIN","20681887_hlg_1cubes_b8192_mb2048_lr1e-4 - _step__MAX","20681887_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last","20681887_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last__MIN","20681887_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last__MAX","20681886_hlg_1cubes_b8192_mb2048_lr1e-4 - _step","20681886_hlg_1cubes_b8192_mb2048_lr1e-4 - _step__MIN","20681886_hlg_1cubes_b8192_mb2048_lr1e-4 - _step__MAX","20681886_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last","20681886_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last__MIN","20681886_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last__MAX","20681885_hlg_1cubes_b8192_mb2048_lr1e-4 - _step","20681885_hlg_1cubes_b8192_mb2048_lr1e-4 - _step__MIN","20681885_hlg_1cubes_b8192_mb2048_lr1e-4 - _step__MAX","20681885_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last","20681885_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last__MIN","20681885_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last__MAX","20681884_hlg_1cubes_b8192_mb2048_lr1e-4 - _step","20681884_hlg_1cubes_b8192_mb2048_lr1e-4 - _step__MIN","20681884_hlg_1cubes_b8192_mb2048_lr1e-4 - _step__MAX","20681884_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last","20681884_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last__MIN","20681884_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last__MAX","20676536_hlg_1cubes_b8192_mb2048_lr1e-3 - _step","20676536_hlg_1cubes_b8192_mb2048_lr1e-3 - _step__MIN","20676536_hlg_1cubes_b8192_mb2048_lr1e-3 - _step__MAX","20676536_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last","20676536_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last__MIN","20676536_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last__MAX","20676535_hlg_1cubes_b8192_mb2048_lr1e-3 - _step","20676535_hlg_1cubes_b8192_mb2048_lr1e-3 - _step__MIN","20676535_hlg_1cubes_b8192_mb2048_lr1e-3 - _step__MAX","20676535_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last","20676535_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last__MIN","20676535_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last__MAX","20676534_hlg_1cubes_b8192_mb2048_lr1e-3 - _step","20676534_hlg_1cubes_b8192_mb2048_lr1e-3 - _step__MIN","20676534_hlg_1cubes_b8192_mb2048_lr1e-3 - _step__MAX","20676534_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last","20676534_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last__MIN","20676534_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last__MAX","20676533_hlg_1cubes_b8192_mb2048_lr1e-3 - _step","20676533_hlg_1cubes_b8192_mb2048_lr1e-3 - _step__MIN","20676533_hlg_1cubes_b8192_mb2048_lr1e-3 - _step__MAX","20676533_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last","20676533_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last__MIN","20676533_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last__MAX","20676532_hlg_1cubes_b8192_mb2048_lr1e-3 - _step","20676532_hlg_1cubes_b8192_mb2048_lr1e-3 - _step__MIN","20676532_hlg_1cubes_b8192_mb2048_lr1e-3 - _step__MAX","20676532_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last","20676532_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last__MIN","20676532_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last__MAX","20676530_hlg_1cubes_b8192_mb2048_lr2e-4 - _step","20676530_hlg_1cubes_b8192_mb2048_lr2e-4 - _step__MIN","20676530_hlg_1cubes_b8192_mb2048_lr2e-4 - _step__MAX","20676530_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last","20676530_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last__MIN","20676530_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last__MAX","20676529_hlg_1cubes_b8192_mb2048_lr2e-4 - _step","20676529_hlg_1cubes_b8192_mb2048_lr2e-4 - _step__MIN","20676529_hlg_1cubes_b8192_mb2048_lr2e-4 - _step__MAX","20676529_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last","20676529_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last__MIN","20676529_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last__MAX","20676528_hlg_1cubes_b8192_mb2048_lr2e-4 - _step","20676528_hlg_1cubes_b8192_mb2048_lr2e-4 - _step__MIN","20676528_hlg_1cubes_b8192_mb2048_lr2e-4 - _step__MAX","20676528_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last","20676528_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last__MIN","20676528_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last__MAX","20676527_hlg_1cubes_b8192_mb2048_lr2e-4 - _step","20676527_hlg_1cubes_b8192_mb2048_lr2e-4 - _step__MIN","20676527_hlg_1cubes_b8192_mb2048_lr2e-4 - _step__MAX","20676527_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last","20676527_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last__MIN","20676527_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last__MAX","20676526_hlg_1cubes_b8192_mb2048_lr2e-4 - _step","20676526_hlg_1cubes_b8192_mb2048_lr2e-4 - _step__MIN","20676526_hlg_1cubes_b8192_mb2048_lr2e-4 - _step__MAX","20676526_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last","20676526_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last__MIN","20676526_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last__MAX"
"2703360000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","467","467","467","0.0302734375","0.0302734375","0.0302734375","467","467","467","0.0316162109375","0.0316162109375","0.0316162109375","467","467","467","0.0294189453125","0.0294189453125","0.0294189453125","467","467","467","0.0313720703125","0.0313720703125","0.0313720703125","467","467","467","0.0281982421875","0.0281982421875","0.0281982421875"
"2711552000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","468","468","468","0.0311279296875","0.0311279296875","0.0311279296875","468","468","468","0.0313720703125","0.0313720703125","0.0313720703125","468","468","468","0.02880859375","0.02880859375","0.02880859375","468","468","468","0.0283203125","0.0283203125","0.0283203125","468","468","468","0.027587890625","0.027587890625","0.027587890625"
"2719744000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","470","470","470","0.0325927734375","0.0325927734375","0.0325927734375","470","470","470","0.037353515625","0.037353515625","0.037353515625","470","470","470","0.0416259765625","0.0416259765625","0.0416259765625","470","470","470","0.0379638671875","0.0379638671875","0.0379638671875","470","470","470","0.037841796875","0.037841796875","0.037841796875"
"2727936000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","471","471","471","0.03076171875","0.03076171875","0.03076171875","471","471","471","0.027099609375","0.027099609375","0.027099609375","471","471","471","0.02978515625","0.02978515625","0.02978515625","471","471","471","0.027587890625","0.027587890625","0.027587890625","471","471","471","0.031494140625","0.031494140625","0.031494140625"
"2736128000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","472","472","472","0.02685546875","0.02685546875","0.02685546875","472","472","472","0.028076171875","0.028076171875","0.028076171875","472","472","472","0.030517578125","0.030517578125","0.030517578125","472","472","472","0.029541015625","0.029541015625","0.029541015625","472","472","472","0.0296630859375","0.0296630859375","0.0296630859375"
"2744320000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","474","474","474","0.02734375","0.02734375","0.02734375","474","474","474","0.03271484375","0.03271484375","0.03271484375","474","474","474","0.029296875","0.029296875","0.029296875","474","474","474","0.0306396484375","0.0306396484375","0.0306396484375","474","474","474","0.0294189453125","0.0294189453125","0.0294189453125"
"2752512000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","475","475","475","0.0302734375","0.0302734375","0.0302734375","475","475","475","0.0301513671875","0.0301513671875","0.0301513671875","475","475","475","0.0291748046875","0.0291748046875","0.0291748046875","475","475","475","0.0279541015625","0.0279541015625","0.0279541015625","475","475","475","0.0321044921875","0.0321044921875","0.0321044921875"
"2760704000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","477","477","477","0.03759765625","0.03759765625","0.03759765625","477","477","477","0.0374755859375","0.0374755859375","0.0374755859375","477","477","477","0.0330810546875","0.0330810546875","0.0330810546875","477","477","477","0.037353515625","0.037353515625","0.037353515625","477","477","477","0.0369873046875","0.0369873046875","0.0369873046875"
"2768896000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","478","478","478","0.03076171875","0.03076171875","0.03076171875","478","478","478","0.0299072265625","0.0299072265625","0.0299072265625","478","478","478","0.0311279296875","0.0311279296875","0.0311279296875","478","478","478","0.0296630859375","0.0296630859375","0.0296630859375","478","478","478","0.0286865234375","0.0286865234375","0.0286865234375"
"2777088000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","479","479","479","0.029541015625","0.029541015625","0.029541015625","479","479","479","0.0301513671875","0.0301513671875","0.0301513671875","479","479","479","0.0291748046875","0.0291748046875","0.0291748046875","479","479","479","0.0352783203125","0.0352783203125","0.0352783203125","479","479","479","0.028076171875","0.028076171875","0.028076171875"
"2785280000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","481","481","481","0.0301513671875","0.0301513671875","0.0301513671875","481","481","481","0.030517578125","0.030517578125","0.030517578125","481","481","481","0.0267333984375","0.0267333984375","0.0267333984375","481","481","481","0.0318603515625","0.0318603515625","0.0318603515625","481","481","481","0.025634765625","0.025634765625","0.025634765625"
"2793472000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","482","482","482","0.0274658203125","0.0274658203125","0.0274658203125","482","482","482","0.03125","0.03125","0.03125","482","482","482","0.0286865234375","0.0286865234375","0.0286865234375","482","482","482","0.0262451171875","0.0262451171875","0.0262451171875","482","482","482","0.0255126953125","0.0255126953125","0.0255126953125"
"2801664000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","484","484","484","0.039794921875","0.039794921875","0.039794921875","484","484","484","0.0389404296875","0.0389404296875","0.0389404296875","484","484","484","0.038330078125","0.038330078125","0.038330078125","484","484","484","0.0350341796875","0.0350341796875","0.0350341796875","484","484","484","0.0377197265625","0.0377197265625","0.0377197265625"
"2809856000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","485","485","485","0.0303955078125","0.0303955078125","0.0303955078125","485","485","485","0.03125","0.03125","0.03125","485","485","485","0.030029296875","0.030029296875","0.030029296875","485","485","485","0.0277099609375","0.0277099609375","0.0277099609375","485","485","485","0.0313720703125","0.0313720703125","0.0313720703125"
"2818048000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","486","486","486","0.0286865234375","0.0286865234375","0.0286865234375","486","486","486","0.031005859375","0.031005859375","0.031005859375","486","486","486","0.0294189453125","0.0294189453125","0.0294189453125","486","486","486","0.0257568359375","0.0257568359375","0.0257568359375","486","486","486","0.030029296875","0.030029296875","0.030029296875"
"2826240000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","488","488","488","0.0311279296875","0.0311279296875","0.0311279296875","488","488","488","0.0267333984375","0.0267333984375","0.0267333984375","488","488","488","0.0308837890625","0.0308837890625","0.0308837890625","488","488","488","0.0263671875","0.0263671875","0.0263671875","488","488","488","0.0301513671875","0.0301513671875","0.0301513671875"
"2834432000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","489","489","489","0.0311279296875","0.0311279296875","0.0311279296875","489","489","489","0.03466796875","0.03466796875","0.03466796875","489","489","489","0.0281982421875","0.0281982421875","0.0281982421875","489","489","489","0.03125","0.03125","0.03125","489","489","489","0.029052734375","0.029052734375","0.029052734375"
"2850816000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","492","492","492","0.0318603515625","0.0318603515625","0.0318603515625","492","492","492","0.029052734375","0.029052734375","0.029052734375","492","492","492","0.027099609375","0.027099609375","0.027099609375","492","492","492","0.0333251953125","0.0333251953125","0.0333251953125","492","492","492","0.03271484375","0.03271484375","0.03271484375"
"2859008000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","493","493","493","0.0328369140625","0.0328369140625","0.0328369140625","493","493","493","0.025390625","0.025390625","0.025390625","493","493","493","0.0306396484375","0.0306396484375","0.0306396484375","493","493","493","0.0286865234375","0.0286865234375","0.0286865234375","493","493","493","0.0267333984375","0.0267333984375","0.0267333984375"
"2867200000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","495","495","495","0.031005859375","0.031005859375","0.031005859375","495","495","495","0.0302734375","0.0302734375","0.0302734375","495","495","495","0.02685546875","0.02685546875","0.02685546875","495","495","495","0.029052734375","0.029052734375","0.029052734375","495","495","495","0.0328369140625","0.0328369140625","0.0328369140625"
"2875392000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","496","496","496","0.025390625","0.025390625","0.025390625","496","496","496","0.0283203125","0.0283203125","0.0283203125","496","496","496","0.029052734375","0.029052734375","0.029052734375","496","496","496","0.0284423828125","0.0284423828125","0.0284423828125","496","496","496","0.0302734375","0.0302734375","0.0302734375"
"2891776000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","499","499","499","0.0325927734375","0.0325927734375","0.0325927734375","499","499","499","0.0279541015625","0.0279541015625","0.0279541015625","499","499","499","0.0302734375","0.0302734375","0.0302734375","499","499","499","0.0264892578125","0.0264892578125","0.0264892578125","499","499","499","0.0313720703125","0.0313720703125","0.0313720703125"
"2899968000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","500","500","500","0.0279541015625","0.0279541015625","0.0279541015625","500","500","500","0.02880859375","0.02880859375","0.02880859375","500","500","500","0.0301513671875","0.0301513671875","0.0301513671875","500","500","500","0.0306396484375","0.0306396484375","0.0306396484375","500","500","500","0.0299072265625","0.0299072265625","0.0299072265625"
"2908160000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","502","502","502","0.02978515625","0.02978515625","0.02978515625","502","502","502","0.0277099609375","0.0277099609375","0.0277099609375","502","502","502","0.027587890625","0.027587890625","0.027587890625","502","502","502","0.02587890625","0.02587890625","0.02587890625","502","502","502","0.0303955078125","0.0303955078125","0.0303955078125"
"2916352000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","503","503","503","0.03076171875","0.03076171875","0.03076171875","503","503","503","0.0311279296875","0.0311279296875","0.0311279296875","503","503","503","0.032958984375","0.032958984375","0.032958984375","503","503","503","0.0308837890625","0.0308837890625","0.0308837890625","503","503","503","0.0311279296875","0.0311279296875","0.0311279296875"
"2924544000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","504","504","504","0.03515625","0.03515625","0.03515625","504","504","504","0.0294189453125","0.0294189453125","0.0294189453125","504","504","504","0.0294189453125","0.0294189453125","0.0294189453125","504","504","504","0.028564453125","0.028564453125","0.028564453125","504","504","504","0.0323486328125","0.0323486328125","0.0323486328125"
"2932736000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","505","505","505","0.0281982421875","0.0281982421875","0.0281982421875","505","505","505","0.0328369140625","0.0328369140625","0.0328369140625","505","505","505","0.0302734375","0.0302734375","0.0302734375","505","505","505","0.031005859375","0.031005859375","0.031005859375","505","505","505","0.034912109375","0.034912109375","0.034912109375"
"2940928000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","506","506","506","0.03076171875","0.03076171875","0.03076171875","506","506","506","0.031494140625","0.031494140625","0.031494140625","506","506","506","0.02685546875","0.02685546875","0.02685546875","506","506","506","0.0308837890625","0.0308837890625","0.0308837890625","506","506","506","0.0291748046875","0.0291748046875","0.0291748046875"
"2949120000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","508","508","508","0.0330810546875","0.0330810546875","0.0330810546875","508","508","508","0.0430908203125","0.0430908203125","0.0430908203125","508","508","508","0.0374755859375","0.0374755859375","0.0374755859375","508","508","508","0.03515625","0.03515625","0.03515625","508","508","508","0.038818359375","0.038818359375","0.038818359375"
"2957312000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","509","509","509","0.030517578125","0.030517578125","0.030517578125","509","509","509","0.0308837890625","0.0308837890625","0.0308837890625","509","509","509","0.02978515625","0.02978515625","0.02978515625","509","509","509","0.0283203125","0.0283203125","0.0283203125","509","509","509","0.0313720703125","0.0313720703125","0.0313720703125"
"2965504000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","510","510","510","0.02734375","0.02734375","0.02734375","510","510","510","0.0291748046875","0.0291748046875","0.0291748046875","510","510","510","0.0281982421875","0.0281982421875","0.0281982421875","510","510","510","0.029296875","0.029296875","0.029296875","510","510","510","0.0313720703125","0.0313720703125","0.0313720703125"
"2973696000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","512","512","0.029541015625","0.029541015625","0.029541015625","512","512","512","0.0322265625","0.0322265625","0.0322265625","512","512","512","0.0306396484375","0.0306396484375","0.0306396484375","512","512","512","0.0291748046875","0.0291748046875","0.0291748046875","512","512","512","0.0333251953125","0.0333251953125","0.0333251953125"
"2981888000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","513","513","513","0.032958984375","0.032958984375","0.032958984375","513","513","513","0.03125","0.03125","0.03125","513","513","513","0.0289306640625","0.0289306640625","0.0289306640625","513","513","513","0.0286865234375","0.0286865234375","0.0286865234375","513","513","513","0.031005859375","0.031005859375","0.031005859375"
"2990080000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","515","515","515","0.03857421875","0.03857421875","0.03857421875","515","515","515","0.0382080078125","0.0382080078125","0.0382080078125","515","515","515","0.0360107421875","0.0360107421875","0.0360107421875","515","515","515","0.032958984375","0.032958984375","0.032958984375","515","515","515","0.0372314453125","0.0372314453125","0.0372314453125"
"2998272000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","516","516","516","0.02734375","0.02734375","0.02734375","516","516","516","0.029052734375","0.029052734375","0.029052734375","516","516","516","0.026611328125","0.026611328125","0.026611328125","516","516","516","0.0281982421875","0.0281982421875","0.0281982421875","516","516","516","0.0302734375","0.0302734375","0.0302734375"
